SpectraSuite数据文件
++++++++++++++++++++++++++++++++++++
数据: Mon Jan 14 19:36:40 CST 2019
用户: 56283
暗光谱: 否
参考光谱: 否
光谱数量: 1
光谱仪: USB2+U18164
积分时间（微秒）: 100000 (USB2+U18164)
平均次数: 1 (USB2+U18164)
平滑度: 0 (USB2+U18164)
去除暗噪声: 否 (USB2+U18164)
使用脉冲信号/灯: 否 (USB2+U18164)
电子暗噪声校正: 否 (USB2+U18164)
杂散光校正: 否 (USB2+U18164)
光谱像素值: 2048
>>>>>Begin Processed Spectral Data<<<<<
737.55	669.39
737.88	641.31
738.22	603.86
738.55	620.24
738.88	648.33
739.21	681.10
739.54	631.94
739.87	599.18
740.20	606.20
740.53	638.97
740.86	699.82
741.20	606.20
741.53	634.29
741.86	685.78
742.19	688.12
742.52	697.48
742.85	622.58
743.18	784.08
743.51	613.22
743.84	657.69
744.17	601.52
744.50	685.78
744.83	575.77
745.16	697.48
745.49	660.03
745.82	603.86
746.16	669.39
746.49	594.50
746.82	631.94
747.15	610.88
747.48	667.05
747.81	657.69
748.14	660.03
748.47	634.29
748.80	617.90
749.13	643.65
749.46	634.29
749.79	660.03
750.12	620.24
750.44	580.45
750.77	617.90
751.10	664.71
751.43	585.13
751.76	645.99
752.09	643.65
752.42	631.94
752.75	662.37
753.08	617.90
753.41	622.58
753.74	615.56
754.07	624.92
754.40	620.24
754.73	634.29
755.06	676.41
755.39	660.03
755.71	653.01
756.04	706.84
756.37	603.86
756.70	580.45
757.03	528.96
757.36	681.10
757.69	650.67
758.02	613.22
758.34	655.35
758.67	667.05
759.00	667.05
759.33	603.86
759.66	620.24
759.99	667.05
760.31	624.92
760.64	657.69
760.97	629.60
761.30	615.56
761.63	641.31
761.96	610.88
762.28	629.60
762.61	629.60
762.94	641.31
763.27	655.35
763.60	620.24
763.92	620.24
764.25	664.71
764.58	603.86
764.91	596.84
765.23	648.33
765.56	664.71
765.89	617.90
766.22	667.05
766.54	617.90
766.87	671.73
767.20	645.99
767.53	608.54
767.85	650.67
768.18	622.58
768.51	629.60
768.84	631.94
769.16	662.37
769.49	617.90
769.82	603.86
770.14	613.22
770.47	608.54
770.80	676.41
771.12	704.50
771.45	617.90
771.78	690.46
772.10	592.16
772.43	645.99
772.76	643.65
773.08	610.88
773.41	631.94
773.74	634.29
774.06	620.24
774.39	669.39
774.72	596.84
775.04	585.13
775.37	655.35
775.70	718.54
776.02	627.26
776.35	629.60
776.67	641.31
777.00	657.69
777.33	674.07
777.65	592.16
777.98	636.63
778.30	648.33
778.63	582.79
778.95	634.29
779.28	624.92
779.61	671.73
779.93	660.03
780.26	627.26
780.58	678.76
780.91	610.88
781.23	603.86
781.56	669.39
781.88	631.94
782.21	631.94
782.53	699.82
782.86	629.60
783.18	681.10
783.51	638.97
783.83	678.76
784.16	554.71
784.48	610.88
784.81	617.90
785.13	655.35
785.46	699.82
785.78	599.18
786.11	573.43
786.43	662.37
786.76	664.71
787.08	587.47
787.41	620.24
787.73	660.03
788.06	662.37
788.38	669.39
788.70	648.33
789.03	634.29
789.35	599.18
789.68	690.46
790.00	638.97
790.33	645.99
790.65	664.71
790.97	615.56
791.30	596.84
791.62	648.33
791.94	699.82
792.27	575.77
792.59	599.18
792.92	608.54
793.24	648.33
793.56	734.93
793.89	629.60
794.21	655.35
794.53	704.50
794.86	634.29
795.18	685.78
795.50	596.84
795.83	603.86
796.15	711.52
796.47	669.39
796.80	627.26
797.12	596.84
797.44	601.52
797.77	622.58
798.09	667.05
798.41	608.54
798.73	603.86
799.06	596.84
799.38	629.60
799.70	688.12
800.03	559.39
800.35	636.63
800.67	627.26
800.99	629.60
801.32	629.60
801.64	624.92
801.96	685.78
802.28	685.78
802.61	739.61
802.93	667.05
803.25	631.94
803.57	681.10
803.89	594.50
804.22	603.86
804.54	645.99
804.86	634.29
805.18	620.24
805.50	653.01
805.83	617.90
806.15	631.94
806.47	650.67
806.79	678.76
807.11	648.33
807.43	667.05
807.76	554.71
808.08	648.33
808.40	713.86
808.72	606.20
809.04	601.52
809.36	662.37
809.68	645.99
810.01	636.63
810.33	624.92
810.65	634.29
810.97	629.60
811.29	688.12
811.61	671.73
811.93	622.58
812.25	610.88
812.57	653.01
812.89	624.92
813.21	645.99
813.54	662.37
813.86	718.54
814.18	606.20
814.50	641.31
814.82	606.20
815.14	613.22
815.46	634.29
815.78	561.73
816.10	718.54
816.42	631.94
816.74	578.11
817.06	636.63
817.38	723.23
817.70	638.97
818.02	697.48
818.34	629.60
818.66	601.52
818.98	594.50
819.30	606.20
819.62	669.39
819.94	669.39
820.26	594.50
820.58	613.22
820.90	660.03
821.22	636.63
821.54	594.50
821.86	669.39
822.18	631.94
822.49	592.16
822.81	629.60
823.13	669.39
823.45	667.05
823.77	629.60
824.09	580.45
824.41	608.54
824.73	667.05
825.05	641.31
825.37	629.60
825.69	636.63
826.00	571.09
826.32	636.63
826.64	685.78
826.96	692.80
827.28	638.97
827.60	622.58
827.92	657.69
828.23	655.35
828.55	676.41
828.87	603.86
829.19	627.26
829.51	610.88
829.83	674.07
830.14	648.33
830.46	592.16
830.78	660.03
831.10	641.31
831.42	589.82
831.73	653.01
832.05	631.94
832.37	667.05
832.69	664.71
833.01	655.35
833.32	641.31
833.64	676.41
833.96	603.86
834.28	613.22
834.59	664.71
834.91	657.69
835.23	606.20
835.55	676.41
835.86	594.50
836.18	664.71
836.50	678.76
836.82	638.97
837.13	655.35
837.45	617.90
837.77	638.97
838.08	650.67
838.40	669.39
838.72	662.37
839.03	660.03
839.35	648.33
839.67	587.47
839.98	643.65
840.30	610.88
840.62	660.03
840.93	620.24
841.25	592.16
841.57	662.37
841.88	653.01
842.20	631.94
842.52	643.65
842.83	617.90
843.15	699.82
843.46	627.26
843.78	660.03
844.10	610.88
844.41	662.37
844.73	681.10
845.04	573.43
845.36	629.60
845.68	599.18
845.99	606.20
846.31	615.56
846.62	683.44
846.94	606.20
847.25	610.88
847.57	596.84
847.89	622.58
848.20	662.37
848.52	608.54
848.83	676.41
849.15	629.60
849.46	690.46
849.78	606.20
850.09	634.29
850.41	636.63
850.72	692.80
851.04	655.35
851.35	617.90
851.67	664.71
851.98	582.79
852.30	615.56
852.61	629.60
852.93	622.58
853.24	650.67
853.56	660.03
853.87	664.71
854.18	662.37
854.50	683.44
854.81	594.50
855.13	674.07
855.44	627.26
855.76	608.54
856.07	634.29
856.38	638.97
856.70	674.07
857.01	681.10
857.33	634.29
857.64	643.65
857.95	631.94
858.27	638.97
858.58	601.52
858.90	676.41
859.21	653.01
859.52	669.39
859.84	662.37
860.15	622.58
